Fecha,Año,País,Estado,Sexo,Edad,Provocado,Fatal,Hora_limpia,Momento_día,Especie_grupo,Herida
2021-12-25,2021,New Zealand,South Island,F,9,,False,,,,Laceration to big toe
2021-12-24,2021,USA,Los Angeles,M,31,,True,10,Mañana,Blanco,Fatal bite to chest
2021-12-22,2021,USA,Florida,F,42,,False,,,,Punctures to leg
,2021,AUSTRALIA,Queensland,M,24,,False,10,Mañana,Toro,Laceration to leg
,2021,MEXICO,Quintana Roo,M,14,,False,,,,Lacerations
2021-12-06,2021,AUSTRALIA,Victoria,F,15,,False,19,Noche,,Lacerations to right calf and hand
2021-12-06,2021,AUSTRALIA,Victoria,M,15,,False,19,Noche,,Lacerations to back
2021-12-04,2021,USA,Hawaii,M,,,False,,,,Arm bitten
2021-11-15,2021,BRAZIL,São Paulo.,M,11,,,12,Tarde,,Minor cuts to left thigh
2021-11-07,2021,USA,Hawaii,F,27,,False,10,Mañana,,Leg bitten
2021-11-06,2021,AUSTRALIA,Western Australia,M,57,,True,10,Mañana,,FATAL
2021-11-03,2021,BRAZIL,São Paulo.,M,,,False,,,,Laceration to lower right leg
2021-11-02,2021,NEW ZEALAND,North Island,M,26,,False,,,,Fingers lacerated
2021-10-16,2021,AUSTRALIA,Queensland,M,26,,,,,,Disappeared
2021-10-15,2021,AUSTRALIA,Queensland,M,34,,False,,,,Lacerations and puncture to left leg
2021-10-04,2021,USA,Florida,M,25,,False,,,,`Left foot bitten
2021-10-03,2021,USA,Florida,M,,,False,12,Tarde,,Injury to lower left leg
2021-10-03,2021,USA,California,M,38,,False,9,Mañana,,Injury to posterior left thigh
2021-09-10,2021,EGYPT,,M,,,,,,,Laceration to arm caused by metal object
2021-09-09,2021,USA,Florida,M,,,False,13,Tarde,,Minor injury to right arm
2021-09-05,2021,AUSTRALIA,New South Wales,M,31,,True,10,Mañana,,FATAL
2021-09-03,2021,British Overseas Territory,Turks and Caicos,M,,,False,,,,Wrist bitten
2021-09-03,2021,USA,Louisiana,M,64,,False,14,Tarde,,Severe injury to leg
2021-08-28,2021,USA,Texas,M,,,False,11,Mañana,,Lacerations both sides of lower leg immediately above the ankle
2021-08-21,2021,USA,Florida,M,41,,False,6,Mañana,Toro,Left ankle and foot bitten
2021-08-13,2021,CANADA,Nova Scotia,F,21,,False,17,Tarde,,Thigh injured
2021-08-07,2021,AUSTRALIA,Queensland,M,,,False,,,,"No Injury, jet ski bitten PROVOKED INCIDENT"
2021-08-07,2021,USA,Florida,M,35,,False,10,Mañana,,Minor cuts to right foot and ankle
2021-08-07,2021,USA,Florida,M,15,,False,7,Mañana,,Lacerations to legs
2021-08-03,2021,USA,South Carolina,M,,,False,11,Mañana,,Lacerations to lower body
2021-08-02,2021,USA,Maryland,F,12,,False,15,Tarde,,Lacerations and puncture wounds to lower left leg
2021-07-30,2021,USA,Florida,M,47,,False,11,Mañana,,Hands bitten while attempting to unhook shark               PROVOKED INCIDENT
2021-07-27,2021,USA,North Carolina,M,15,,False,13,Tarde,,Lower left leg bitten
2021-07-27,2021,USA,Georgia,M,58,,False,,,,Lower left leg bitten
2021-07-27,2021,AUSTRALIA,Western Australia,M,34,,False,20,Noche,,Leg bitten when he jumped on the sharkPROVOKED INCIDENT
2021-07-26,2021,USA,New York,M,,,False,11,Mañana,,Minor injury to calf 
2021-07-25,2021,BRAZIL,Pernambuco,M,32,,False,,,,Lacerations to poster thigh and buttock
2021-07-23,2021,THAILAND,Chanthaburi Province,M,55,,False,,,Toro,Lacerations to lower right leg PROVOKED INCIDENT
2021-07-21,2021,USA,California,F,,,False,,,,No injury
2021-07-21,2021,USA,Florida,F,35,,False,12,Tarde,,"Small laceration to ankle, shark involvement not confirmed"
2021-07-19,2021,AUSTRALIA,Western Australia,M,,,False,12,Tarde,Blanco,"No injury, knocked off board by shark"
2021-07-15,2021,USA,Florida,M,11,,False,16,Tarde,,Leg bitten
2021-07-14,2021,SOUTH AFRICA,Eastern Cape Province,M,38,,False,7,Mañana,,Injuries to leg and torso
,2021,BAHAMAS,,M,,,False,,,,Lacerations to right hand  PROVOKED INCIDENT
2021-07-10,2021,USA,Florida,F,9,,False,16,Tarde,,Right foot bitten
2021-07-10,2021,USA,Florida,M,36,,True,,,,Shark involvement prior to death not confirmed
2021-07-10,2021,BRAZIL,Pernambuco,M,51,,True,13,Tarde,,FATAL
2021-07-05,2021,AUSTRALIA,New South Wales,M,25,,False,16,Tarde,Blanco,Left forearm broken & lacerated
2021-07-04,2021,USA,Florida,M,8,,False,16,Tarde,,Puncture wound to calf
2021-07-04,2021,USA,BAHAMAS,F,19,,False,,,Toro,PROVOKED INCIDENT Lacerations to right hand
2021-07-03,2021,ECUADOR,Galapagos,M,31,,False,,,,Single bite to right thigh 
2021-06-30,2021,USA,California,M,15,,False,7,Mañana,,Hand injured
2021-06-28,2021,USA,Florida,F,,,,,,,Lacerations to thigh and calf
2021-06-27,2021,USA,North Carolina,F,7,,False,11,Mañana,,Calf bitten
2021-06-26,2021,USA,California,M,38,,False,9,Mañana,Blanco,Posterior right thigh bitten
2021-06-25,2021,JORDAN,Aqaba,M,36,,False,,,,Foot bitten
2021-06-23,2021,AUSTRALIA,Western Australia,M,25,,False,14,Tarde,,Lacerations to calf and ankle
2021-06-18,2021,USA,Florida,M,12,,False,15,Tarde,,Left arm bitten
2021-06-17,2021,USA,Florida,M,14,,False,14,Tarde,,"""superficial injuries:"
2021-06-14,2021,USA,Florida,M,12,,False,,,,Right calf bitten
2021-06-14,2021,USA,Florida,M,71,,False,,,,Minor injury to right foot
2021-06-12,2021,ENGLAND,West Sussex,M,51,,False,,,,Calf bitten by hooked shark PROVOKED INCIDENT
2021-06-11,2021,AUSTRALIA,Western Australia,M,10,,False,11,Mañana,,Foot bitten
2021-05-25,2021,NEW CALEDONIA,Nouville,M,,,True,,,,Presumed fatal  PROVOKED INCIDENT
2021-05-23,2021,USA,South Carolina,M,26,,False,,,,Minor injuries to foot and ankle
2021-05-21,2021,AUSTRALIA,Western Australia,M,48,,False,11,Mañana,,Lacerations to right hand and forearm
2021-05-18,2021,AUSTRALIA,New South Wales,M,59,,True,11,Mañana,Blanco,FATAL
2021-05-15,2021,USA,Hawaii,M,35,,False,16,Tarde,Tigre,2- to 3-inch cuts to posterior thigh
2021-05-12,2021,BELIZE,Ambergris Key,M,57,,False,10,Mañana,,Right hand bitten
2021-05-06,2021,USA,Florida,F,21,,False,11,Mañana,,Nick on foot
2021-05-03,2021,USA,Hawaii,M,14,,False,16,Tarde,,Lacerations to shin and calf
2021-05-01,2021,JAMAICA,Westmoreland Parish,M,53,,True,8,Mañana,,FATAL
2021-04-30,2021,USA,Florida,F,64,,False,9,Mañana,,Foot bitten
2021-04-29,2021,USA,Florida,M,54,,False,10,Mañana,,Right leg bitten
2021-04-24,2021,FRENCH POLYNESIA,Tahiti,M,25,,False,8,Mañana,,"No injury, canoe bitten"
2021-04-24,2021,NEW CALEDONIA,,M,53,,True,,,,FATAL
2021-04-20,2021,USA,Hawaii,F,57,,False,8,Mañana,Tigre,Puncture wound to knee
2021-04-19,2021,AUSTRALIA,Western Australia,M,,,False,15,Tarde,,Laceration to foot
2021-04-17,2021,USA,North Carolina,NAN,,,False,,,,"No injury to occupants, shark bit boat after being tagged"
2021-04-14,2021,SOUTH AFRICA,KwaZulu-Natal,M,38,,False,,,,Minor injury to head
2021-04-13,2021,SOUTH AFRICA,Eastern Cape Province,M,38,,True,11,Mañana,Blanco,FATAL
2021-04-02,2021,USA,Florida,M,36,,False,,,,1-inch cut to leg
2021-03-30,2021,USA,Florida,M,,,False,13,Tarde,,Cuts to both feet
2021-03-27,2021,AUSTRALIA,Western Australia,M,27,,False,12,Tarde,Toro,Injury to calf
2021-03-26,2021,FRENCH POLYNESIA,Marquesas,M,10,,False,,,,
2021-03-25,2021,USA,Florida,F,16,,False,11,Mañana,,"Injuries to hands, arm and knees"
2021-03-25,2021,USA,Florida,M,7,,False,,,,Lacerations to right hand
2021-03-21,2021,USA,Florida,M,9,,False,14,Tarde,,Left shoulder bitten
2021-03-20,2021,AUSTRALIA,Western Australia,M,75,,False,15,Tarde,,"No injury, board bitten"
2021-03-18,2021,USA,Florida,M,20,,False,,,,Left forearm bitten
2021-03-02,2021,NEW CALEDONIA,Loyalty Islands,M,16,,False,,,Tigre,Left leg bitten
2021-02-28,2021,NEW CALEDONIA,,M,57,,True,11,Mañana,Tigre,Right leg bitten but death due to heart attack
2021-02-20,2021,AUSTRALIA,Queensland,M,,,False,17,Tarde,Toro,Superficial wound       PROVOKED INCIDENT
2021-02-06,2021,USA,Hawaii,M,,,False,16,Tarde,,"No injury, surfboard bitten"
2021-02-02,2021,AUSTRALIA,South Australia,M,17,,False,19,Noche,,"No injury, surf ski bitten"
2021-02-02,2021,USA,Maui,M,,,False,14,Tarde,Blanco,"No injury, kayak bitten"
2021-01-29,2021,AUSTRALIA,Western Australia,F,46,,False,10,Mañana,,Puncture wounds to foot
2021-01-27,2021,NEW ZEALAND,North Island,M,61,,False,20,Noche,,Minor puncture wound to arm
2021-01-23,2021,AUSTRALIA,New South Wales,M,58,,False,18,Tarde,,Severe lacerations to left arm 
2021-01-22,2021,USA,Florida,NAN,,,False,,,Blanco,No injury to occupants
2021-01-22,2021,USA,Hawaii,M,73,,False,7,Mañana,,Puncture wounds to left calf
2021-01-21,2021,AUSTRALIA,South Australia,M,32,,True,17,Tarde,Blanco,FATAL
2021-01-13,2021,BRAZIL,Pernambuco,M,52,,False,,,,Puncture wounds to right hand
2021-01-13,2021,AUSTRALIA,Western Australia,M,54,,False,7,Mañana,Toro,Severe injury to leg and broken him
2021-01-11,2021,AUSTRALIA,Victoria,M,7,,False,17,Tarde,,Injury to leg
2021-01-09,2021,ST KITTS / NEVIS,The Narrows,F,26,,False,9,Mañana,,"Severe injury to left leg, resulting in amputation above the knee"
2021-01-07,2021,NEW ZEALAND,North Island,F,19,,True,17,Tarde,,FATAL
2021-01-03,2021,USA,Florida,M,19,,False,10,Mañana,,"No injury, board damaged"
2021-01-02,2021,USA,Florida,M,17,,False,10,Mañana,,1.5 cut to ankle
2021-01-02,2021,USA,Hawaii,F,68,,False,8,Mañana,,Significant injury to right lower leg
2020-12-30,2020,USA,California,M,,,False,,,Blanco,No injury. Swim fin bittten
2020-12-23,2020,MALDIVES,Raa Atoll,M,40,,False,9,Mañana,,Injuries to leg
2020-12-10,2020,ST MARTIN,,F,39,,True,14,Tarde,Tigre,FATAL
2020-12-09,2020,AUSTRALIA,Western Australia,M,,,False,7,Mañana,,"No injury, Board bitten"
2020-12-08,2020,USA,Hawaii,M,56,,True,7,Mañana,Tigre,FATAL
2020-12-06,2020,USA,Oregon,M,20,,False,15,Tarde,,Non-life-threatening to left lower leg & foot
2020-12-06,2020,AUSTRALIA,South Australia,M,29,,False,14,Tarde,Blanco,Non-life-threatening injuries to buttock and thigh
2020-12-02,2020,EGYPT,South Sinai,F,42,,False,,,,Left shoulder bitten
2020-11-26,2020,USA,Hawaii,F,35,,False,14,Tarde,,Severe injury to torso
2020-11-23,2020,NEW CALEDONIA,South Province,F,,,False,,,Tigre,Three 3-inch lacerations to thigh
2020-11-22,2020,AUSTRALIA,Western Australia,M,59,,True,8,Mañana,Toro,FATAL
2020-11-02,2020,AUSTRALIA,New South Wales,M,13,,False,6,Mañana,,"Minor injury to left foot, leg and finger"
2020-10-31,2020,USA,Florida,M,17,,False,16,Tarde,,Minor injuries
2020-10-30,2020,BAHAMAS, Grand Bahama Island,M,,,False,,,,Hand/wrist bitten
2020-10-29,2020,USA,"Franklin County, Florida",M,,,False,13,Tarde,,Hand bitten
2020-10-25,2020,EGYPT,South Sinai,NAN,,,False,,,,"Boy lost arm, dive guide lost leg, "
2020-10-24,2020,AUSTRALIA,Queensland,M,59,,False,12,Tarde,,Severe injury to thigh
2020-10-21,2020,USA,North Carolina,M,,,False,,,,Laceration to knee and foot
2020-10-09,2020,AUSTRALIA,Western Australia,M,52,,True,10,Mañana,,FATAL
2020-10-07,2020,USA,Florida,M,31,,False,,,,Laceration to lower leg
2020-10-04,2020,AUSTRALIA,Western Australia,M,17,,False,10,Mañana,,"No injury, knocked off board when shark grabbed his leg rope"
2020-09-29,2020,USA,Florida,M,,,False,,,,Minor lacerations to right foot when he stepped on the shark PROVOKED INCIDENT
2020-09-21,2020,USA,Hawaii,F,61,,False,11,Mañana,,Lacerations and puncture wounds to shoulder
2020-09-20,2020,USA,Florida,M,30,,False,10,Mañana,Toro,Severe bite to shoulder
2020-09-17,2020,AUSTRALIA,Queensland,M,,,False,16,Tarde,,Arm bitten by hooked shark PROVOKED INCIDENT
2020-09-16,2020,AUSTRALIA,New South Wales,M,,,False,,,Blanco,"No injury, board bitten"
2020-09-16,2020,USA,Florida,M,48,,False,15,Tarde,,Minor cuts and punctures to left foot
2020-09-15,2020,USA,Florida,M,15,,False,10,Mañana,,Cuts to right hand and wrist
2020-09-15,2020,USA,Florida,M,25,,False,8,Mañana,,Left arm bitten
2020-09-08,2020,USA,Florida,M,54,,False,,,,Hand bitten that was holding a fish PROVOKED INCIDENT
2020-09-07,2020,AUSTRALIA,Queensland,M,46,,True,17,Tarde,Blanco,FATAL
2020-09-06,2020,USA,Hawaii,F,70,,False,16,Tarde,,Ankle bitten
2020-09-02,2020,USA,Florida,M,,,False,,,,Minor injury to forearm
2020-08-30,2020,AUSTRALIA,New South Wales,NAN,,,False,,,Blanco,"Shark bit boat, no injury to occupant"
2020-08-30,2020,USA,South Carolina,M,12,,False,11,Mañana,,Injury to right foot and ankle
2020-08-28,2020,USA,California,M,,,False,,,Blanco,"No injury, kayak damaged"
2020-08-23,2020,USA,Florida,M,23,,False,15,Tarde,,Minor injury to foot
2020-08-22,2020,USA,Florida,M,14,,False,,,,Lacerations to sole of left foot
2020-08-20,2020,USA,Florida,F,50,,False,11,Mañana,,Minor lacerations to left leg
2020-08-19,2020,USA,South Carolina,F,,,False,14,Tarde,,Minor injury to arm by a fish
2020-08-14,2020,AUSTRALIA,New South Wales,F,35,,False,9,Mañana,Blanco,Lacerations to right calf and posterior thigh
2020-08-10,2020,USA,Florida,M,55,,False,16,Tarde,,Injury to left forearm by hooked shark PROVOKED INCIDENT
2020-08-02,2020,USA,Virgin Islands,F,,,False,14,Tarde,,Lacerations to hand and wrist
2020-08-01,2020,USA,North Carolina,M,54,,False,14,Tarde,,"No Injury, but board bitten"
2020-07-31,2020,USA,Florida,F,22,,False,17,Tarde,,Lacerations to foot 
2020-07-31,2020,USA,Alabama,M,14,,False,13,Tarde,,Lacerations to foot and toes
2020-07-31,2020,AUSTRALIA,Western Australia,M,28,,False,14,Tarde,Blanco,Lacerations to leg
2020-07-29,2020,USA,Florida,M,38,,False,,,,Lower leg bitten
2020-07-29,2020,AUSTRALIA,Tasmania,NAN,,,,9,Mañana,Blanco,"No injury to occupants, injury to shark attempting to swallow anchor"
2020-07-27,2020,FRENCH POLYNESIA,Tuamotu Islands,M,4,,False,,,,Leg bitten
2020-07-27,2020,USA,Maine,F,63,,True,15,Tarde,Blanco,FATAL
2020-07-23,2020,USA,Bahamas,M,23,,False,12,Tarde,,Lacerations to legs
2020-07-23,2020,USA,Florida,M,11,,False,,,,Foot bitten
2020-07-22,2020,USA,North Carolina,M,,,False,17,Tarde,Toro,Left calf & foot bitten
2020-07-19,2020,USA,Florida,F,12,,False,,,,Right leg bitten
2020-07-17,2020,AUSTRALIA,Tasmania,M,10,,False,13,Tarde,Blanco,"Lacerations to arm, head & chest"
2020-07-14,2020,USA,Florida,F,14,,False,,,Toro,Severe bite to right foot
2020-07-13,2020,AUSTRALIA,Queensland,F,29,,False,11,Mañana,,Injury to lower left leg and ankle
2020-07-11,2020,AUSTRALIA,New South Wales,M,15,,True,14,Tarde,Blanco,FATAL
,2020,USA,Florida,F,15,,False,8,Mañana,,Minor injury to right foot
2020-07-04,2020,AUSTRALIA,Queensland,M,36,,True,14,Tarde,,FATAL
2020-06-22,2020,USA,Florida,M,7,,False,,,Toro,Cuts to lower leg
2020-06-20,2020,USA,North Carolina,M,16,,False,16,Tarde,,Injury to thigh
2020-06-20,2020,BAHAMAS,Exumas,NAN,,,False,,,,
2020-06-16,2020,SOUTH AFRICA,KwaZulu-Natal,F,,,False,14,Tarde,,"No inury, ski damaged"
2020-06-10,2020,NEW CALEDONIA,South Province,M,30,,True,,,Tigre,FATAL
2020-06-07,2020,AUSTRALIA,New South Wales,M,60,,True,10,Mañana,Blanco,FATAL
2020-06-06,2020,AUSTRALIA,Western Australia,F,,,,,,,
2020-06-04,2020,USA,Delaware,M,12,,False,13,Tarde,,Puncture wounds to leg
2020-06-01,2020,USA,Hawaii,M,,,False,8,Mañana,Tigre,Cut to index finger of hand
2020-05-31,2020,BAHAMAS,Abaco Islands,M,,,False,,,Toro,Lacerations to left hand
2020-05-30,2020,AUSTRALIA,Queensland,M,18,,False,,,Toro,"No injury, swim fin bitten"
2020-05-28,2020,THAILAND,"Muang district of Satun province, ",M,12,,False,,,Toro,Left foot bitten
2020-05-26,2020,SPAIN,Canary Islands,M,9,,False,,,,Lacerations to both feet
2020-05-17,2020,FRENCH POLYNESIA,Tahiti,NAN,,,False,,,,Leg bitten
2020-05-09,2020,USA,California,M,26,,True,13,Tarde,Blanco,FATAL
2020-05-08,2020,AUSTRALIA,Victoria,M,,,False,16,Tarde,,Leg injured
2020-05-01,2020,USA,California,F,57,,False,14,Tarde,,2 lacerations to foot
2020-04-29,2020,USA,California,M,16,,False,17,Tarde,,Minor injury to ankle from stingray 
2020-04-21,2020,AUSTRALIA,New South Wales,F,,,False,8,Mañana,,Lacerations to foot
2020-04-07,2020,USA,Florida,F,,,False,10,Mañana,Toro,Foot bitten
2020-04-06,2020,AUSTRALIA,Queensland,M,23,,True,17,Tarde,,FATAL
2020-04-06,2020,AUSTRALIA,New South Wales,M,38,,False,10,Mañana,,Right hand bitten
2020-03-27,2020,USA,California,M,,,False,,,,"No injury, paddleboard bitten"
2020-03-22,2020,USA,Florida,M,,,False,12,Tarde,,Left foot bitten 
2020-03-22,2020,USA,Florida,M,,,False,10,Mañana,,Left foot bitten when he jumped on the shark  PROVOKED INCIDENT
2020-03-21,2020,AUSTRALIA,Queensland,F,,,False,,,,Arm injured
,2020,NEW ZEALAND,North Island,M,,,False,,,Blanco,"PROVOKED INCIDENT No injury, shark nudged kayak repeatedly"
2020-03-02,2020,FIJI,Vanua Levu,M,26,,False,,,,Lacerations to right elbow
2020-02-22,2020,NEW ZEALAND,North Island,M,60,,False,11,Mañana,Blanco,"Minor injury, surfboard bitten"
2020-02-05,2020,USA,Maui,M,,,False,9,Mañana,Tigre,"No injury, but paddleboard bitten"
2010-02-01,2020,FRENCH POLYNESIA,Marquesas,M,,,False,6,Mañana,,"No injury, but canoe was scratched"
,2020,BAHAMAS,Exumas,F,24,,False,,,,PROVOKED INCIDENT  Scratches to left wrist
2020-01-17,2020,AUSTRALIA,New South Wales,M,59,,False,8,Mañana,,Laceration ot left ankle and foot
2020-01-16,2020,NEW ZEALAND,Southland,F,13,,False,20,Noche,,Minor injury to lower leg
2020-01-13,2020,USA,North Carolina,M,26,,False,14,Tarde,,Lacerations to foot
2020-01-12,2020,THAILAND,Phang Nga Province,M,75,,False,7,Mañana,,Calf bitten
2020-01-07,2020,AUSTRALIA,Queensland,F,7,,False,17,Tarde,,Lacerations to leg
2020-01-05,2020,AUSTRALIA,Western Australia,M,57,,True,13,Tarde,Blanco,FATAL
2020-01-03,2020,NEW CALEDONIA,,M,12,,False,,,,Right leg bitten
2020-01-02,2020,AUSTRALIA,Western Australia,M,21,,True,16,Tarde,,Probable drowning and scavenging
2019-12-30,2019,AUSTRALIA,Queensland,M,,,False,12,Tarde,,Minor injury to hand
2019-12-28,2019,SEYCHELLES,Praslin,F,45,,False,19,Noche,,Arm bitten
2019-12-26,2019,PAPUA NEW GUINEA,Central Province,M,33,,True,16,Tarde,,FATAL
2019-12-26,2019,SOUTH AFRICA,Eastern Cape Province,M,,,False,7,Mañana,,"No injury, shark bit surf ski"
2019-12-24,2019,NEW ZEALAND,Southland,F,17,,False,,,,Laceration to thigh
2019-12-21,2019,USA,California,M,37,,False,16,Tarde,,Right leg bitten
2019-12-20,2019,AUSTRALIA,New South Wales,NAN,,,,,,Blanco,PROVOKED INCIDENT
2019-12-12,2019,REUNION ISLAND,,M,70,,,,,Tigre,Partial remains recovered 12/26/2019 from shark
2019-12-06,2019,AUSTRALIA,Western Australia,M,57,,False,9,Mañana,,Arm bitten
2019-12-04,2019,CUBA,Holquin,M,22,,True,23,Noche,,FATAL
2019-12-03,2019,USA,Hawaii,M,57,,False,10,Mañana,Tigre,"No injury, inflatable paddle board was bitten by the shark"
2019-11-30,2019,USA,Florida,M,9,,False,,,,"No injury, knocked from his board by the shark"
2019-11-30,2019,AUSTRALIA,Queensland,M,30,,False,18,Tarde,,Lacerations to foot
2019-11-23,2019,AUSTRALIA,Queensland,M,38,,,,,,"Believed to have drowned. Partial remains washed ashore at North Beach, Mylestom, New South Wales on 17 December. Shark involvement prior to death could not be confirmed"
2019-11-23,2019,MEXICO,Guerrero,M,,,False,15,Tarde,,Lacerations to arm from hooked shark PROVOKED INCIDENT
2019-11-22,2019,ISRAEL,,M,,,False,,,,"No injury, swim fin bitten"
2019-11-14,2019,FRENCH POLYNESIA,Moorea,M,9,,False,,,,Multiple lacerations to right arm
2019-11-12,2019,USA,Florida,M,30,,False,,,,Lacerations to left foot
2019-11-11,2019,MEXICO,Baja ,M,23,,False,,,,Bite to right forearm
2019-11-09,2019,SOUTH AFRICA,Eastern Cape Province,M,,,False,6,Mañana,Blanco,"No injury, kayak damaged"
2019-11-06,2019,USA,California,F,,,False,8,Mañana,Blanco,"No inury, knocked from board"
2019-11-02,2019,REUNION ISLAND,Saint-Gilles,M,44,,True,,,Tigre,Hand recovered from shark. Later confirmed death most likely due to drowning
2019-10-29,2019,AUSTRALIA,Queensland,M,,,False,10,Mañana,Tigre,Raddons right foot was severed and Maggs sustained serious lacerations to his lower right leg.
2019-10-27,2019,USA,Florida,M,32,,False,12,Tarde,,Minor cuts when he jumped off his board and landed on the shark. PROVOKED INCIDENT
2019-10-25,2018,USA,California,M,,,False,8,Mañana,Blanco,"No injury, kayak bitten"
2019-10-21,2019,FRENCH POLYNESIA,Moorea,F,35,,,11,Mañana,,Severe injuries to arms and chest
2019-10-17,2019,AUSTRALIA,Queensland,M,17,,False,17,Tarde,,"No injury, surfboard bitten"
2019-10-08,2019,USA,Florida,M,20,,False,12,Tarde,,Lacerations to right foot
2019-10-05,2019,AUSTRALIA,New South Wales,M,29,,False,16,Tarde,Blanco,"No injury, surfboard severely damaged"
2019-10-05,2019,USA,California,M,51,,False,16,Tarde,Blanco,"No injury, shark bit kayak"
,2019,USA,Guam,M,,,False,,,,Minor injury to left thigh
2019-09-28,2019,AUSTRALIA,Northern Territory ,M,45,,False,,,,Hooked shark bit his leg. PROVOKED INCIDENT
2019-09-26,2019,USA,Hawaii,F,,,False,9,Mañana,,"No injury, back of board bitten"
